0 32 26 13
0 31 28 23
0 34 28 21
0 31 17 13
0 27 28 21
0 29 26 17
0 35 31 24
0 15 28 28
0 16 26 28
0 37 26 19
0 23 28 29
0 25 21 14
0 29 19 27
0 32 26 31
0 32 36 33
0 28 19 25
0 24 19 28
0 32 16 15
0 19 23 33
0 31 24 31
0 21 34 33
0 31 23 29
0 29 26 12
0 30 14 23
0 32 26 32
0 22 32 23
0 35 27 24
0 31 25 19
0 31 26 32
0 22 32 28
0 22 29 26
0 32 13 23
0 31 30 13
0 35 24 29
0 24 19 15
0 35 24 20
0 24 23 20
0 25 34 30
0 19 25 29
0 21 31 33
0 22 33 20
0 16 24 28
0 32 32 28
0 27 19 24
0 38 22 21
0 27 24 25
0 18 24 31
0 16 28 29
0 24 35 26
0 24 16 23
0 29 32 33
0 21 33 20
0 27 21 34
0 20 29 32
0 24 24 20
0 28 35 29
0 33 25 33
0 31 22 19
0 29 29 13
0 39 24 18
0 24 18 27
0 37 23 21
0 39 22 20
0 28 29 9
0 16 27 32
0 24 21 15
0 33 26 32
0 34 36 32
0 29 15 14
0 18 27 30
0 25 34 31
0 19 22 33
0 32 22 13
0 33 22 12
0 35 36 31
0 36 25 20
0 23 36 22
0 26 16 16
0 29 23 33
0 31 14 23
0 27 30 32
0 30 29 34
0 32 15 22
0 21 32 20
0 32 19 24
0 28 29 10
0 35 24 32
0 33 21 13
0 31 23 31
0 26 17 17
0 26 37 26
0 24 18 25
0 20 26 29
0 26 34 33
0 30 26 29
0 20 36 22
0 38 25 23
0 22 23 21
0 30 27 33
0 27 34 32
0 19 23 31
0 22 32 34
0 33 28 15
0 27 33 34
0 22 20 24
0 21 28 32
0 25 18 17
0 33 25 16
0 36 30 25
0 22 24 22
0 33 27 14
0 27 35 28
0 33 23 12
0 34 37 31
0 25 33 21
0 30 17 12
0 31 32 32
0 21 29 32
0 23 35 34
0 34 25 28
0 37 30 26
0 25 17 26
0 32 14 24
0 30 15 21
0 31 17 11
0 20 32 34
0 29 22 31
0 17 28 31
0 30 25 33
0 22 19 29
0 37 23 19
0 31 23 11
0 21 33 27
0 26 33 34
0 34 29 19
0 22 21 24
0 17 23 32
0 31 29 24
0 32 29 28
0 24 35 21
0 29 36 28
0 23 22 15
0 20 18 26
0 32 22 23
0 30 16 17
0 23 34 31
0 16 25 27
0 34 28 14
0 22 37 22
0 35 36 33
0 21 32 22
0 33 27 33
0 26 17 14
0 26 35 27
0 37 31 24
0 24 18 26
1 20 18 6
1 28 46 48
1 14 22 52
1 36 1 51
1 43 6 27
1 35 57 43
1 59 57 26
1 29 38 52
1 54 8 3
1 14 2 4
1 16 19 59
1 52 13 59
1 31 43 25
1 19 49 13
1 22 58 2
1 14 30 41
1 51 14 18
1 22 6 58
1 26 59 5
1 15 56 18
1 49 20 22
1 14 54 48
1 41 50 38
1 28 56 30
1 0 53 27
1 26 48 55
1 27 33 52
1 51 19 18
1 4 16 32
1 45 53 11
1 53 55 36
1 0 35 0
1 47 51 51
1 60 37 8
1 56 54 13
1 31 29 56
1 16 51 25
1 14 14 30
1 32 19 58
1 2 47 8
1 55 22 45
1 31 4 19
1 1 50 49
1 30 3 27
1 7 37 15
1 6 23 45
1 23 0 44
1 19 59 1
1 57 17 41
1 15 59 15
1 9 57 25
1 39 19 51
1 4 42 59
1 42 29 38
1 55 37 60
1 6 45 55
1 16 4 1
1 6 60 43
1 47 33 47
1 28 55 8
1 29 35 4
1 45 44 10
1 46 25 46
1 27 55 60
1 40 50 10
1 12 7 50
1 20 40 41
1 51 33 16
1 12 47 50
1 55 34 3
1 55 5 55
1 46 45 43
1 56 57 28
1 0 41 46
1 18 49 39
1 26 5 52
1 55 28 56
1 52 57 7
1 60 36 52
1 37 54 55
1 0 31 6
1 18 24 45
1 58 22 53
1 0 7 37
1 15 56 18
1 28 20 2
1 49 45 35
1 5 46 23
1 59 31 27
1 55 25 26
1 3 51 51
1 54 21 32
1 40 58 5
1 57 29 56
1 30 44 31
1 22 55 60
1 46 43 4
1 0 17 53
1 10 29 54
1 42 60 52
